context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;39;38;29;115;122;258;225;45;28;118;122;303;3;2;37;29;73;313;104;8;45;316;61;172;4;3;0;37;29;73;313;104;8;45;316;61;172;4;3;0;0
2;41;36;49;193;6;3;0;0;0;0;0;0;0;2;35;34;51;70;146;4;3;0;0;0;0;0;0;35;34;51;70;146;4;3;0;0;0;0;0;0;0
2;37;11;277;79;36;28;252;6;3;0;0;0;0;2;35;23;61;313;133;63;34;10;61;285;4;3;0;35;23;61;313;133;63;34;10;61;285;4;3;0;0
2;18;42;82;75;233;6;3;0;0;0;0;0;0;2;41;84;79;174;4;3;0;0;0;0;0;0;0;41;84;79;174;4;3;0;0;0;0;0;0;0;0
2;40;36;29;71;122;128;51;22;268;153;6;3;0;2;36;34;65;173;172;77;20;61;126;315;61;318;115;36;34;65;173;172;77;20;61;126;315;61;318;115;3
2;39;38;89;37;22;306;46;71;257;6;3;0;0;2;37;91;35;20;319;173;63;4;3;0;0;0;0;37;91;35;20;319;173;63;4;3;0;0;0;0;0
2;41;36;291;10;22;122;115;268;153;101;99;6;3;2;35;34;10;63;75;75;83;38;20;133;61;203;4;35;34;10;63;75;75;83;38;20;133;61;203;4;3
2;37;64;36;183;6;3;0;0;0;0;0;0;0;2;35;62;45;193;4;3;0;0;0;0;0;0;0;35;62;45;193;4;3;0;0;0;0;0;0;0;0
2;18;42;55;10;22;122;273;122;309;276;6;3;0;2;41;56;40;25;74;320;180;4;3;0;0;0;0;41;56;40;25;74;320;180;4;3;0;0;0;0;0
2;40;36;148;51;6;3;0;0;0;0;0;0;0;2;36;34;159;185;4;3;0;0;0;0;0;0;0;36;34;159;185;4;3;0;0;0;0;0;0;0;0
2;39;38;11;306;52;51;29;123;92;250;46;6;3;2;37;10;63;315;316;211;9;63;99;74;204;4;3;37;10;63;315;316;211;9;63;99;74;204;4;3;0
2;41;36;86;70;162;6;3;0;0;0;0;0;0;2;35;105;34;139;60;176;4;3;0;0;0;0;0;35;105;34;139;60;176;4;3;0;0;0;0;0;0
2;37;53;36;62;6;3;0;0;0;0;0;0;0;2;35;50;34;87;4;3;0;0;0;0;0;0;0;35;50;34;87;4;3;0;0;0;0;0;0;0;0
2;18;42;76;17;122;118;211;6;3;0;0;0;0;2;76;85;13;74;99;312;323;4;3;0;0;0;0;76;85;13;74;99;312;323;4;3;0;0;0;0;0
2;40;36;28;71;178;10;11;231;73;101;99;6;3;2;36;34;10;189;83;38;9;63;203;4;3;0;0;36;34;10;189;83;38;9;63;203;4;3;0;0;0
2;39;38;84;51;37;88;6;3;0;0;0;0;0;2;37;11;187;309;75;288;77;44;99;90;4;3;0;37;11;187;309;75;288;77;44;99;90;4;3;0;0
2;41;36;97;10;22;156;93;6;3;0;0;0;0;2;35;34;132;38;20;319;154;99;4;3;0;0;0;35;34;132;38;20;319;154;99;4;3;0;0;0;0
2;37;241;36;119;6;3;0;0;0;0;0;0;0;2;39;254;34;195;4;3;0;0;0;0;0;0;0;39;254;34;195;4;3;0;0;0;0;0;0;0;0
2;18;42;85;45;11;95;6;3;0;0;0;0;0;2;76;29;63;266;8;39;10;277;4;3;0;0;0;76;29;63;266;8;39;10;277;4;3;0;0;0;0
2;40;36;184;10;23;122;118;6;3;0;0;0;0;2;36;34;302;40;26;312;92;89;4;3;0;0;0;36;34;302;40;26;312;92;89;4;3;0;0;0;0
2;39;38;78;10;120;6;3;0;0;0;0;0;0;2;37;80;40;167;4;3;0;0;0;0;0;0;0;37;80;40;167;4;3;0;0;0;0;0;0;0;0
2;41;36;55;10;22;122;118;6;3;0;0;0;0;2;35;34;56;38;20;61;316;61;4;3;0;0;0;35;34;56;38;20;61;316;61;4;3;0;0;0;0
2;37;56;38;157;6;3;0;0;0;0;0;0;0;2;48;54;72;15;142;128;93;4;3;0;0;0;0;48;54;72;15;142;128;93;4;3;0;0;0;0;0
2;18;42;139;29;71;122;6;3;0;0;0;0;0;2;41;143;27;74;4;3;0;0;0;0;0;0;0;41;143;27;74;4;3;0;0;0;0;0;0;0;0
2;40;36;147;284;6;3;0;0;0;0;0;0;0;2;36;34;166;169;4;3;0;0;0;0;0;0;0;36;34;166;169;4;3;0;0;0;0;0;0;0;0
2;39;38;100;11;115;71;127;6;3;0;0;0;0;2;37;112;23;61;95;4;3;0;0;0;0;0;0;37;112;23;61;95;4;3;0;0;0;0;0;0;0
2;41;36;12;153;71;302;172;70;14;254;266;6;3;2;35;34;25;74;320;187;104;52;10;63;75;111;63;35;34;25;74;320;187;104;52;10;63;75;111;63;3
2;37;69;36;83;91;6;3;0;0;0;0;0;0;2;35;69;45;17;319;310;319;74;203;4;3;0;0;35;69;45;17;319;310;319;74;203;4;3;0;0;0
2;18;42;47;45;265;6;3;0;0;0;0;0;0;2;41;47;8;248;4;3;0;0;0;0;0;0;0;41;47;8;248;4;3;0;0;0;0;0;0;0;0
2;40;36;82;50;167;6;3;0;0;0;0;0;0;2;36;105;34;84;35;181;4;3;0;0;0;0;0;36;105;34;84;35;181;4;3;0;0;0;0;0;0
2;39;38;104;37;77;6;3;0;0;0;0;0;0;2;37;127;35;78;4;3;0;0;0;0;0;0;0;37;127;35;78;4;3;0;0;0;0;0;0;0;0
2;41;36;49;235;6;3;0;0;0;0;0;0;0;2;35;34;51;240;4;3;0;0;0;0;0;0;0;35;34;51;240;4;3;0;0;0;0;0;0;0;0
2;37;72;36;25;156;201;6;3;0;0;0;0;0;2;35;71;34;25;63;95;155;95;185;4;3;0;0;35;71;34;25;63;95;155;95;185;4;3;0;0;0
2;18;42;28;165;196;10;22;111;46;122;274;6;3;2;41;65;320;73;77;38;76;95;130;313;74;4;3;41;65;320;73;77;38;76;95;130;313;74;4;3;0
2;40;36;28;250;176;37;29;170;6;3;0;0;0;2;36;34;231;39;76;130;4;3;0;0;0;0;0;36;34;231;39;76;130;4;3;0;0;0;0;0;0
2;39;38;11;306;303;173;196;10;28;152;79;302;3;2;37;100;46;318;75;223;38;10;93;318;312;99;152;37;100;46;318;75;223;38;10;93;318;312;99;152;3
2;41;36;14;220;191;6;3;0;0;0;0;0;0;2;35;34;44;130;266;319;172;77;4;3;0;0;0;35;34;44;130;266;319;172;77;4;3;0;0;0;0
2;37;27;101;127;36;11;257;211;6;3;0;0;0;2;35;10;61;315;312;119;34;19;99;236;44;9;61;35;10;61;315;312;119;34;19;99;236;44;9;61;3
2;18;42;59;70;73;279;6;3;0;0;0;0;0;2;41;57;140;4;3;0;0;0;0;0;0;0;0;41;57;140;4;3;0;0;0;0;0;0;0;0;0
2;40;36;21;155;51;10;12;152;79;98;6;3;0;2;36;34;65;308;74;95;259;83;40;29;74;151;4;36;34;65;308;74;95;259;83;40;29;74;151;4;3
2;39;38;28;252;10;28;227;6;3;0;0;0;0;2;37;10;61;285;40;10;61;95;134;4;3;0;0;37;10;61;285;40;10;61;95;134;4;3;0;0;0
2;41;36;57;51;37;25;173;145;46;6;3;0;0;2;35;34;25;74;199;77;48;23;151;95;89;46;4;35;34;25;74;199;77;48;23;151;95;89;46;4;3
2;37;117;36;263;133;90;6;3;0;0;0;0;0;2;35;113;34;226;16;163;95;130;135;4;3;0;0;35;113;34;226;16;163;95;130;135;4;3;0;0;0
2;18;21;101;258;14;220;18;221;12;115;71;218;3;2;76;65;279;95;89;10;63;315;142;15;74;262;4;76;65;279;95;89;10;63;315;142;15;74;262;4;3
2;40;36;75;44;99;274;115;28;199;81;6;3;0;2;36;45;79;15;142;238;76;119;75;4;3;0;0;36;45;79;15;142;238;76;119;75;4;3;0;0;0
2;39;38;163;45;37;28;73;130;6;3;0;0;0;2;37;227;8;39;27;312;74;95;98;4;3;0;0;37;227;8;39;27;312;74;95;98;4;3;0;0;0
2;41;32;228;46;74;10;11;152;92;6;3;0;0;2;35;27;154;307;61;313;61;65;38;9;61;95;308;35;27;154;307;61;313;61;65;38;9;61;95;308;3
2;209;261;10;157;148;6;3;0;0;0;0;0;0;2;27;312;74;95;74;95;38;15;142;221;159;4;3;27;312;74;95;74;95;38;15;142;221;159;4;3;0
2;37;72;36;181;37;27;101;101;197;6;3;0;0;2;35;71;34;65;35;27;74;198;4;3;0;0;0;35;71;34;65;35;27;74;198;4;3;0;0;0;0
2;286;36;28;99;255;41;122;307;275;6;3;0;0;2;34;21;74;320;104;20;319;198;4;3;0;0;0;34;21;74;320;104;20;319;198;4;3;0;0;0;0
2;18;261;10;25;250;69;6;3;0;0;0;0;0;2;170;38;69;4;3;0;0;0;0;0;0;0;0;170;38;69;4;3;0;0;0;0;0;0;0;0;0
2;44;38;43;285;6;3;0;0;0;0;0;0;0;2;43;42;301;4;3;0;0;0;0;0;0;0;0;43;42;301;4;3;0;0;0;0;0;0;0;0;0
2;37;12;101;99;221;189;32;267;42;122;309;51;3;2;35;100;308;312;142;97;13;319;74;16;95;308;111;35;100;308;312;142;97;13;319;74;16;95;308;111;3
2;39;32;303;200;31;198;187;37;35;101;101;6;3;2;29;187;312;265;74;128;35;33;63;63;152;310;102;29;187;312;265;74;128;35;33;63;63;152;310;102;3
2;40;84;46;17;303;172;6;3;0;0;0;0;0;2;36;11;187;309;75;288;247;105;95;150;75;187;315;36;11;187;309;75;288;247;105;95;150;75;187;315;3
2;41;12;152;28;118;271;16;81;254;152;6;3;0;2;35;23;319;74;150;15;61;307;201;70;74;315;61;35;23;319;74;150;15;61;307;201;70;74;315;61;3
2;209;38;49;77;223;6;3;0;0;0;0;0;0;2;82;51;8;48;165;46;4;3;0;0;0;0;0;82;51;8;48;165;46;4;3;0;0;0;0;0;0
2;37;241;29;267;73;111;121;6;3;0;0;0;0;2;39;254;26;61;307;74;124;4;3;0;0;0;0;39;254;26;61;307;74;124;4;3;0;0;0;0;0
2;75;15;122;307;101;115;129;12;101;173;101;115;3;2;79;10;63;152;75;13;61;320;63;75;312;97;45;79;10;63;152;75;13;61;320;63;75;312;97;45;3
2;39;126;45;15;303;308;37;13;101;101;115;6;3;2;21;74;308;92;312;89;128;8;75;111;310;201;39;21;74;308;92;312;89;128;8;75;111;310;201;39;3
2;41;36;10;28;92;303;200;95;22;71;128;152;3;2;35;45;38;76;279;95;102;15;61;307;312;99;4;35;45;38;76;279;95;102;15;61;307;312;99;4;3
2;37;12;153;303;173;79;115;165;38;21;122;306;3;2;60;21;312;119;46;82;25;83;4;3;0;0;0;60;21;312;119;46;82;25;83;4;3;0;0;0;0
2;286;36;10;12;153;303;200;52;14;258;132;6;3;2;45;40;177;195;4;3;0;0;0;0;0;0;0;45;40;177;195;4;3;0;0;0;0;0;0;0;0
2;18;21;101;46;73;75;23;101;73;71;301;101;3;2;23;142;259;312;79;10;319;61;150;75;119;4;3;23;142;259;312;79;10;319;61;150;75;119;4;3;0
2;40;84;46;148;51;6;3;0;0;0;0;0;0;2;8;36;19;74;14;319;46;89;39;159;142;73;4;8;36;19;74;14;319;46;89;39;159;142;73;4;3
2;39;17;127;10;23;251;31;122;302;268;135;6;3;2;27;319;320;312;128;40;46;9;319;260;46;29;61;27;319;320;312;128;40;46;9;319;260;46;29;61;3
2;37;69;36;43;21;101;52;93;6;3;0;0;0;2;35;69;45;42;19;74;215;4;3;0;0;0;0;35;69;45;42;19;74;215;4;3;0;0;0;0;0
2;18;126;10;108;21;122;118;73;101;118;6;3;0;2;207;40;10;63;315;316;288;235;61;21;319;74;320;207;40;10;63;315;316;288;235;61;21;319;74;320;3
2;40;28;118;271;46;286;93;303;152;15;173;306;3;2;36;15;61;307;151;16;89;99;73;119;100;13;99;36;15;61;307;151;16;89;99;73;119;100;13;99;3
2;39;38;43;14;308;302;129;79;6;3;0;0;0;2;37;42;12;315;63;134;125;46;4;3;0;0;0;37;42;12;315;63;134;125;46;4;3;0;0;0;0
2;41;19;101;273;46;14;258;131;14;258;132;6;3;2;35;27;155;89;27;63;281;48;177;46;4;3;0;35;27;155;89;27;63;281;48;177;46;4;3;0;0
2;37;60;36;114;6;3;0;0;0;0;0;0;0;2;39;59;34;205;4;3;0;0;0;0;0;0;0;39;59;34;205;4;3;0;0;0;0;0;0;0;0
2;18;11;101;306;273;153;73;10;108;80;6;3;0;2;10;63;315;316;111;38;81;168;4;3;0;0;0;10;63;315;316;111;38;81;168;4;3;0;0;0;0
2;209;38;87;34;101;273;122;6;3;0;0;0;0;2;82;88;32;63;199;4;3;0;0;0;0;0;0;82;88;32;63;199;4;3;0;0;0;0;0;0;0
2;37;64;36;45;101;183;6;3;0;0;0;0;0;2;35;62;34;44;315;93;73;141;193;4;3;0;0;35;62;34;44;315;93;73;141;193;4;3;0;0;0
2;18;261;10;108;19;101;301;6;3;0;0;0;0;2;170;38;27;154;278;168;4;3;0;0;0;0;0;170;38;27;154;278;168;4;3;0;0;0;0;0;0
2;39;126;22;130;29;303;254;71;6;3;0;0;0;2;21;74;308;92;312;89;128;20;93;27;312;74;315;21;74;308;92;312;89;128;20;93;27;312;74;315;3
2;41;21;303;92;111;45;27;71;127;102;46;6;3;2;8;35;19;74;14;319;46;89;296;110;46;4;3;8;35;19;74;14;319;46;89;296;110;46;4;3;0
2;209;38;43;74;73;71;200;303;274;174;6;3;0;2;72;42;295;46;4;3;0;0;0;0;0;0;0;72;42;295;46;4;3;0;0;0;0;0;0;0;0
2;37;88;36;25;81;197;71;302;73;6;3;0;0;2;35;90;45;23;142;309;74;308;97;4;3;0;0;35;90;45;23;142;309;74;308;97;4;3;0;0;0
2;18;61;273;101;73;75;25;248;177;101;115;79;3;2;22;99;320;312;150;79;100;318;222;260;4;3;0;22;99;320;312;150;79;100;318;222;260;4;3;0;0
2;40;36;43;166;90;6;3;0;0;0;0;0;0;2;36;45;42;8;315;312;199;114;4;3;0;0;0;36;45;42;8;315;312;199;114;4;3;0;0;0;0
2;39;38;14;220;94;6;3;0;0;0;0;0;0;2;37;103;77;4;3;0;0;0;0;0;0;0;0;37;103;77;4;3;0;0;0;0;0;0;0;0;0
2;41;36;104;37;13;253;111;6;3;0;0;0;0;2;35;34;127;60;23;151;204;4;3;0;0;0;0;35;34;127;60;23;151;204;4;3;0;0;0;0;0
2;37;113;36;10;79;101;115;170;6;3;0;0;0;2;35;120;45;8;235;61;114;4;3;0;0;0;0;35;120;45;8;235;61;114;4;3;0;0;0;0;0
2;18;42;76;28;98;71;211;6;3;0;0;0;0;2;76;85;100;52;236;4;3;0;0;0;0;0;0;76;85;100;52;236;4;3;0;0;0;0;0;0;0
2;40;36;100;10;64;6;3;0;0;0;0;0;0;2;36;34;112;38;62;4;3;0;0;0;0;0;0;36;34;112;38;62;4;3;0;0;0;0;0;0;0
2;39;38;66;15;306;99;6;3;0;0;0;0;0;2;21;189;37;11;312;320;220;318;83;4;3;0;0;21;189;37;11;312;320;220;318;83;4;3;0;0;0
2;41;36;55;10;102;6;3;0;0;0;0;0;0;2;35;34;56;40;110;4;3;0;0;0;0;0;0;35;34;56;40;110;4;3;0;0;0;0;0;0;0
2;37;117;36;28;250;176;6;3;0;0;0;0;0;2;35;113;105;34;231;4;3;0;0;0;0;0;0;35;113;105;34;231;4;3;0;0;0;0;0;0;0
2;18;84;97;6;3;0;0;0;0;0;0;0;0;2;86;250;4;3;0;0;0;0;0;0;0;0;0;86;250;4;3;0;0;0;0;0;0;0;0;0;0
2;40;36;10;16;101;101;79;13;247;115;6;3;0;2;36;45;40;9;319;260;9;61;312;201;219;4;3;36;45;40;9;319;260;9;61;312;201;219;4;3;0
2;39;38;49;214;6;3;0;0;0;0;0;0;0;2;37;51;225;4;3;0;0;0;0;0;0;0;0;37;51;225;4;3;0;0;0;0;0;0;0;0;0
2;41;36;82;37;233;6;3;0;0;0;0;0;0;2;35;34;84;39;174;4;3;0;0;0;0;0;0;35;34;84;39;174;4;3;0;0;0;0;0;0;0
2;37;72;36;43;12;231;71;6;3;0;0;0;0;2;35;71;45;42;19;312;77;4;3;0;0;0;0;35;71;45;42;19;312;77;4;3;0;0;0;0;0
2;18;126;22;130;116;6;3;0;0;0;0;0;0;2;207;20;93;122;4;3;0;0;0;0;0;0;0;207;20;93;122;4;3;0;0;0;0;0;0;0;0
2;40;21;303;92;111;45;19;101;273;6;3;0;0;2;8;36;19;74;14;319;46;89;27;155;265;4;3;8;36;19;74;14;319;46;89;27;155;265;4;3;0
2;39;39;174;45;37;22;101;306;174;122;303;99;3;2;13;319;312;128;8;48;20;63;239;4;3;0;0;13;319;312;128;8;48;20;63;239;4;3;0;0;0
2;41;36;10;16;101;101;79;13;115;171;115;6;3;2;35;45;38;9;319;74;95;100;259;319;308;97;75;35;45;38;9;319;74;95;100;259;319;308;97;75;3
2;37;80;36;108;6;3;0;0;0;0;0;0;0;2;35;81;45;168;4;3;0;0;0;0;0;0;0;35;81;45;168;4;3;0;0;0;0;0;0;0;0
2;18;42;76;119;6;3;0;0;0;0;0;0;0;2;170;13;129;4;3;0;0;0;0;0;0;0;0;170;13;129;4;3;0;0;0;0;0;0;0;0;0
2;40;36;43;25;268;154;174;6;3;0;0;0;0;2;36;45;42;23;61;308;137;4;3;0;0;0;0;36;45;42;23;61;308;137;4;3;0;0;0;0;0
2;39;38;66;191;6;3;0;0;0;0;0;0;0;2;37;44;130;266;319;172;77;4;3;0;0;0;0;37;44;130;266;319;172;77;4;3;0;0;0;0;0
2;41;36;11;306;303;173;196;10;22;101;270;173;3;2;35;34;100;46;318;75;223;38;20;63;150;152;4;35;34;100;46;318;75;223;38;20;63;150;152;4;3
2;37;69;36;24;231;46;303;270;6;3;0;0;0;2;35;69;34;8;309;319;261;4;3;0;0;0;0;35;69;34;8;309;319;261;4;3;0;0;0;0;0
2;18;42;47;22;268;153;6;3;0;0;0;0;0;2;41;47;20;61;126;315;61;318;115;46;4;3;0;41;47;20;61;126;315;61;318;115;46;4;3;0;0
2;40;36;184;10;11;115;271;6;3;0;0;0;0;2;36;34;302;38;44;46;279;95;108;4;3;0;0;36;34;302;38;44;46;279;95;108;4;3;0;0;0
2;39;38;85;205;51;6;3;0;0;0;0;0;0;2;96;8;23;92;279;75;4;3;0;0;0;0;0;96;8;23;92;279;75;4;3;0;0;0;0;0;0
2;41;36;63;10;134;6;3;0;0;0;0;0;0;2;35;34;66;40;178;4;3;0;0;0;0;0;0;35;34;66;40;178;4;3;0;0;0;0;0;0;0
2;37;57;36;110;6;3;0;0;0;0;0;0;0;2;35;55;34;171;4;3;0;0;0;0;0;0;0;35;55;34;171;4;3;0;0;0;0;0;0;0;0
2;18;42;14;220;124;10;118;118;98;6;3;0;0;2;41;10;63;315;83;40;20;61;95;323;61;172;4;41;10;63;315;83;40;20;61;95;323;61;172;4;3
2;40;36;58;207;6;3;0;0;0;0;0;0;0;2;36;34;49;35;241;4;3;0;0;0;0;0;0;36;34;49;35;241;4;3;0;0;0;0;0;0;0
2;39;38;240;56;6;3;0;0;0;0;0;0;0;2;37;251;54;4;3;0;0;0;0;0;0;0;0;37;251;54;4;3;0;0;0;0;0;0;0;0;0
2;41;36;54;10;161;6;3;0;0;0;0;0;0;2;35;34;53;38;179;4;3;0;0;0;0;0;0;35;34;53;38;179;4;3;0;0;0;0;0;0;0
2;37;53;36;16;115;185;6;3;0;0;0;0;0;2;35;50;34;14;75;187;4;3;0;0;0;0;0;35;50;34;14;75;187;4;3;0;0;0;0;0;0
2;18;84;49;37;140;6;3;0;0;0;0;0;0;2;86;106;39;147;4;3;0;0;0;0;0;0;0;86;106;39;147;4;3;0;0;0;0;0;0;0;0
2;40;36;10;16;115;71;268;10;189;199;6;3;0;2;36;45;40;14;154;95;8;75;318;180;4;3;0;36;45;40;14;154;95;8;75;318;180;4;3;0;0
2;39;38;66;10;215;6;3;0;0;0;0;0;0;2;37;49;38;230;4;3;0;0;0;0;0;0;0;37;49;38;230;4;3;0;0;0;0;0;0;0;0
2;41;36;59;61;14;308;218;46;6;3;0;0;0;2;35;34;57;58;60;156;92;4;3;0;0;0;0;35;34;57;58;60;156;92;4;3;0;0;0;0;0
2;37;116;36;27;71;127;52;6;3;0;0;0;0;2;35;122;34;19;187;97;4;3;0;0;0;0;0;35;122;34;19;187;97;4;3;0;0;0;0;0;0
2;18;42;58;94;6;3;0;0;0;0;0;0;0;2;41;49;39;103;4;3;0;0;0;0;0;0;0;41;49;39;103;4;3;0;0;0;0;0;0;0;0
2;40;36;67;37;72;6;3;0;0;0;0;0;0;2;36;34;67;70;71;4;3;0;0;0;0;0;0;36;34;67;70;71;4;3;0;0;0;0;0;0;0
2;39;38;47;242;6;3;0;0;0;0;0;0;0;2;37;47;245;4;3;0;0;0;0;0;0;0;0;37;47;245;4;3;0;0;0;0;0;0;0;0;0
2;41;36;82;37;28;303;99;92;6;3;0;0;0;2;35;34;84;35;13;111;199;150;155;4;3;0;0;35;34;84;35;13;111;199;150;155;4;3;0;0;0
2;37;27;101;127;36;11;306;46;52;6;3;0;0;2;39;10;133;111;126;154;34;22;308;319;316;209;4;39;10;133;111;126;154;34;22;308;319;316;209;4;3
2;18;42;55;37;108;46;6;3;0;0;0;0;0;2;41;56;48;21;63;318;312;280;4;3;0;0;0;41;56;48;21;63;318;312;280;4;3;0;0;0;0
2;40;36;43;232;153;98;73;123;6;3;0;0;0;2;36;45;42;8;318;99;74;318;115;4;3;0;0;36;45;42;8;318;99;74;318;115;4;3;0;0;0
2;39;38;85;45;10;120;6;3;0;0;0;0;0;2;96;8;40;167;4;3;0;0;0;0;0;0;0;96;8;40;167;4;3;0;0;0;0;0;0;0;0
2;41;36;68;37;32;303;99;79;229;46;6;3;0;2;35;34;68;48;29;74;239;4;3;0;0;0;0;35;34;68;48;29;74;239;4;3;0;0;0;0;0
2;37;22;303;173;92;36;74;37;15;115;303;79;3;2;39;19;74;308;311;74;34;65;35;25;74;309;75;39;19;74;308;311;74;34;65;35;25;74;309;75;3
2;18;126;10;31;122;302;268;135;6;3;0;0;0;2;207;40;46;29;61;279;134;92;4;3;0;0;0;207;40;46;29;61;279;134;92;4;3;0;0;0;0
2;40;36;163;45;28;128;101;101;173;6;3;0;0;2;36;34;227;8;39;45;308;319;74;151;4;3;0;36;34;227;8;39;45;308;319;74;151;4;3;0;0
2;39;38;49;31;101;200;71;52;269;6;3;0;0;2;37;51;29;63;99;74;312;307;63;99;4;3;0;37;51;29;63;99;74;312;307;63;99;4;3;0;0
2;41;36;10;208;22;306;46;123;303;152;6;3;0;2;35;45;38;20;319;46;102;233;4;3;0;0;0;35;45;38;20;319;46;102;233;4;3;0;0;0;0
2;37;72;36;43;83;91;6;3;0;0;0;0;0;2;35;71;45;42;17;319;310;319;74;203;4;3;0;35;71;45;42;17;319;310;319;74;203;4;3;0;0
2;18;42;82;75;12;175;118;231;81;6;3;0;0;2;41;84;79;10;63;315;316;288;235;61;4;3;0;41;84;79;10;63;315;316;288;235;61;4;3;0;0
2;40;36;78;50;13;111;92;6;3;0;0;0;0;2;36;34;80;52;45;308;75;312;97;129;4;3;0;36;34;80;52;45;308;75;312;97;129;4;3;0;0
2;39;38;85;17;303;172;6;3;0;0;0;0;0;2;96;8;247;105;95;150;75;187;315;63;4;3;0;96;8;247;105;95;150;75;187;315;63;4;3;0;0
2;41;36;47;45;137;6;3;0;0;0;0;0;0;2;35;34;47;8;123;4;3;0;0;0;0;0;0;35;34;47;8;123;4;3;0;0;0;0;0;0;0
2;37;69;36;43;17;122;118;211;6;3;0;0;0;2;35;69;34;42;13;74;99;312;323;4;3;0;0;35;69;34;42;13;74;99;312;323;4;3;0;0;0
2;18;42;54;124;14;254;266;6;3;0;0;0;0;2;41;53;38;10;63;75;111;63;35;74;308;318;155;41;53;38;10;63;75;111;63;35;74;308;318;155;3
2;40;36;100;11;115;71;127;6;3;0;0;0;0;2;36;34;112;23;61;95;4;3;0;0;0;0;0;36;34;112;23;61;95;4;3;0;0;0;0;0;0
2;39;38;68;37;206;6;3;0;0;0;0;0;0;2;37;68;35;213;4;3;0;0;0;0;0;0;0;37;68;35;213;4;3;0;0;0;0;0;0;0;0
2;41;36;289;207;6;3;0;0;0;0;0;0;0;2;35;34;23;111;316;133;104;35;241;4;3;0;0;35;34;23;111;316;133;104;35;241;4;3;0;0;0
2;37;117;36;27;198;51;6;3;0;0;0;0;0;2;35;113;34;26;215;83;4;3;0;0;0;0;0;35;113;34;26;215;83;4;3;0;0;0;0;0;0
2;37;57;36;119;6;3;0;0;0;0;0;0;0;2;35;55;34;195;4;3;0;0;0;0;0;0;0;35;55;34;195;4;3;0;0;0;0;0;0;0;0
2;18;42;86;75;167;6;3;0;0;0;0;0;0;2;76;41;139;35;181;4;3;0;0;0;0;0;0;76;41;139;35;181;4;3;0;0;0;0;0;0;0
2;40;36;97;37;15;165;221;6;3;0;0;0;0;2;36;34;132;39;10;142;279;4;3;0;0;0;0;36;34;132;39;10;142;279;4;3;0;0;0;0;0
2;39;38;58;13;71;302;101;115;268;135;46;6;3;2;37;49;44;308;63;154;134;92;4;3;0;0;0;37;49;44;308;63;154;134;92;4;3;0;0;0;0
2;41;36;184;24;231;37;29;115;267;153;6;3;0;2;35;34;26;61;279;77;39;9;93;319;154;4;3;35;34;26;61;279;77;39;9;93;319;154;4;3;0
2;37;53;36;62;48;105;6;3;0;0;0;0;0;2;35;50;34;87;32;116;4;3;0;0;0;0;0;35;50;34;87;32;116;4;3;0;0;0;0;0;0
2;18;42;47;45;28;71;177;6;3;0;0;0;0;2;41;47;8;10;189;142;4;3;0;0;0;0;0;41;47;8;10;189;142;4;3;0;0;0;0;0;0
2;40;36;55;45;37;12;153;303;173;79;115;165;3;2;36;34;56;8;60;21;312;119;46;4;3;0;0;36;34;56;8;60;21;312;119;46;4;3;0;0;0
2;39;38;63;37;117;212;6;3;0;0;0;0;0;2;37;66;39;23;287;89;44;99;113;4;3;0;0;37;66;39;23;287;89;44;99;113;4;3;0;0;0
2;41;36;78;37;15;303;98;46;6;3;0;0;0;2;35;34;80;60;8;75;308;311;312;320;189;4;3;35;34;80;60;8;75;308;311;312;320;189;4;3;0
2;37;77;36;74;37;206;6;3;0;0;0;0;0;2;35;78;34;65;35;213;4;3;0;0;0;0;0;35;78;34;65;35;213;4;3;0;0;0;0;0;0
2;18;42;139;10;28;254;101;101;73;153;154;6;3;2;41;143;38;9;61;138;4;3;0;0;0;0;0;41;143;38;9;61;138;4;3;0;0;0;0;0;0
2;40;36;59;61;10;217;6;3;0;0;0;0;0;2;36;34;57;58;38;156;4;3;0;0;0;0;0;36;34;57;58;38;156;4;3;0;0;0;0;0;0
2;39;38;49;10;11;101;164;112;6;3;0;0;0;2;37;51;38;160;44;76;130;4;3;0;0;0;0;37;51;38;160;44;76;130;4;3;0;0;0;0;0
2;41;36;82;37;12;175;118;231;81;6;3;0;0;2;35;34;84;39;10;63;315;316;288;235;61;4;3;35;34;84;39;10;63;315;316;288;235;61;4;3;0
2;37;56;38;159;6;3;0;0;0;0;0;0;0;2;48;54;82;157;4;3;0;0;0;0;0;0;0;48;54;82;157;4;3;0;0;0;0;0;0;0;0
2;18;42;85;45;37;16;52;254;6;3;0;0;0;2;29;63;266;70;14;312;315;172;46;107;4;3;0;29;63;266;70;14;312;315;172;46;107;4;3;0;0
