Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;PotenciaActiva
137.7;1587.0;2441;68;99;37;210;2137;49065
137.029;1583.0;2444;71;100;38;219;2180;49050
134.991;1571.0;2399;71;99;37;130;2102;49035
134.991;1571.0;2399;71;99;37;130;2102;49035
134.991;1571.0;2399;71;99;37;130;2102;49035
135.741;1580.0;2301;266;95;36;196;2135;49035
138.291;1597.0;2351;192;7;0;200;2189;49155
138.235;1587.0;2382;305;8;0;231;2250;49395
138.587;1575.0;2393;97;7;0;225;2162;48060
130.715;1579.0;2196;293;8;0;164;2056;44550
135.14;1623.0;2258;116;7;0;191;2081;47235
128.321;1588.0;2323;153;7;0;268;2103;47535
137.947;1582.0;2284;569;21;0;167;2084;48090
135.792;1582.0;2391;99;7;0;188;2076;48090
135.653;1577.0;2354;282;7;0;170;2092;48030
135.661;1576.0;2270;74;7;0;166;1990;47550
135.181;1575.0;2295;77;7;0;163;1996;47055
135.66;1572.0;2225;426;8;0;197;1898;46560
135.613;1574.0;2295;209;7;0;134;2078;46080
135.95;1575.0;2270;71;78;36;169;1969;46050
135.153;1579.0;2424;583;87;40;154;2142;47550
135.214;1572.0;2213;80;13;2;181;1998;46560
135.741;1573.0;2216;71;8;0;141;1957;46620
135.741;1573.0;2216;71;8;0;141;1957;46620
137.816;1576.0;2292;94;8;0;167;2088;46560
137.045;1567.0;2301;68;7;0;162;2085;46755
138.195;1581.0;2317;68;102;38;234;2073;47055
130.874;1572.0;2433;713;104;39;213;2187;47085
132.856;1572.0;2399;71;103;39;209;2150;47580
135.731;1572.0;2329;62;99;38;192;2094;47595
135.391;1570.0;2281;248;93;35;223;2144;47670
130.439;1572.0;2205;186;95;36;183;2047;46125
130.439;1572.0;2205;186;95;36;183;2047;46125
135.969;1574.0;2225;144;94;36;175;2041;47595
135.464;1573.0;2301;110;97;36;209;2104;47640
130.07;1575.0;2185;193;94;36;205;1952;46125
130.07;1575.0;2185;193;94;36;205;1952;46125
135.794;1578.0;2357;384;100;38;193;2138;47625
135.975;1570.0;2278;173;15;3;180;2060;47565
130.28;1576.0;2185;83;7;0;168;1938;45615
135.281;1572.0;2306;971;10;0;223;2060;47115
130.128;1577.0;2143;108;6;0;201;1954;45105
130.154;1580.0;2233;96;63;29;172;1954;45210
130.155;1577.0;2171;77;6;0;119;2057;45060
130.446;1579.0;2157;65;65;30;59;2060;45060
130.583;1566.0;2233;65;73;34;129;2128;45060
135.055;1579.0;2374;65;73;34;120;2307;47070
130.51;1582.0;2267;65;73;33;111;2270;47055
130.054;1580.0;2166;88;71;33;44;2064;45060
135.406;1576.0;2303;71;72;33;127;2359;48555
135.172;1575.0;2191;68;69;32;169;2176;46575
135.244;1593.0;2225;77;71;33;135;2194;46545
135.934;1583.0;2241;74;51;22;171;2230;46560
135.582;1582.0;2312;38;0;0;173;2297;46605
135.782;1574.0;2281;74;8;0;181;2264;46560
134.856;1581.0;2312;68;8;0;215;2244;46560
135.614;1570.0;2289;71;8;0;269;2241;46545
135.796;1577.0;2374;642;87;32;194;2297;47070
135.796;1577.0;2374;642;87;32;194;2297;47070
135.287;1582.0;2343;155;94;35;203;2310;47085
135.128;1581.0;2396;175;95;36;250;2317;47010
135.582;1584.0;2312;170;90;34;169;2298;47130
130.456;1579.0;2337;96;92;35;187;2301;47070
130.723;1579.0;2216;68;90;34;193;2103;45540
130.03;1589.0;2121;198;84;31;218;2201;45585
135.122;1583.0;2267;184;89;33;210;2256;47115
135.924;1586.0;2284;91;90;34;200;2264;47100
128.831;1582.0;2289;71;92;34;204;2215;47085
135.226;1584.0;2244;74;88;33;161;2243;47085
135.104;1588.0;2298;673;91;33;192;2253;47040
130.146;1583.0;2146;74;87;33;149;2063;45075
130.18;1582.0;2205;302;96;36;152;2118;45030
130.842;1594.0;2227;102;80;32;147;2370;45075
90.701;1580.0;1718;227;6;0;264;2101;36555
155.25;1612.0;3696;187;12;0;164;1116;70530
138.879;1594.0;2647;331;9;0;306;2443;51540
138.638;1592.0;2540;68;8;0;258;2367;50625
138.828;1593.0;2441;68;8;0;245;2178;50535
138.954;1580.0;2444;88;8;0;179;2233;49035
138.002;1609.0;2348;80;8;0;161;2176;49035
138.247;1611.0;2405;572;12;0;213;2247;49035
130.457;1611.0;2804;308;26;0;243;1681;49530
138.766;1583.0;2540;91;9;0;239;2294;49035
138.766;1583.0;2540;91;9;0;239;2294;49035
137.75;1576.0;2438;637;10;0;195;2195;49020
137.75;1576.0;2438;637;10;0;195;2195;49020
132.288;1585.0;2455;248;9;0;216;2211;49005
132.288;1585.0;2455;248;9;0;216;2211;49005
135.106;1590.0;2545;254;98;37;255;2316;50505
135.11;1586.0;2388;77;99;37;230;2175;49020
130.554;1579.0;2391;106;104;39;231;2060;47145
135.269;1577.0;2346;119;102;37;223;2109;47985
135.937;1581.0;2362;88;99;37;223;2117;48060
130.155;1615.0;2362;474;105;39;198;1918;46065
138.554;1594.0;2450;415;102;39;195;2175;48510
138.694;1578.0;2545;4383;19;0;357;2231;50475
138.246;1585.0;2424;71;7;0;163;2037;48540
138.038;1588.0;2385;68;8;0;143;2072;48510
138.608;1576.0;2289;148;18;0;69;1772;46530
138.886;1588.0;2337;323;9;0;75;1976;50040
138.727;1578.0;2424;74;8;0;92;1936;48540
138.243;1576.0;2332;92;7;0;87;1864;48540
135.26;1591.0;2222;77;7;0;57;2059;47565
130.556;1571.0;2388;1014;88;35;183;1950;48555
138.68;1571.0;2464;707;98;41;267;1981;48555
138.404;1609.0;2385;71;90;34;214;2242;48495
135.606;1608.0;2331;80;0;0;168;0;48060
135.048;1604.0;2458;74;100;37;232;2241;48105
135.204;1596.0;2441;74;105;39;185;2172;48075
135.415;1585.0;2478;1551;0;0;178;2236;48060
135.25;1579.0;2464;426;9;0;144;2202;48060
135.25;1579.0;2464;426;9;0;144;2202;48060
134.665;1575.0;2368;94;8;0;148;2072;47565
135.255;1574.0;2323;558;8;0;149;2042;47520
138.692;1570.0;2438;688;9;0;158;2178;48555
138.301;1578.0;2362;74;7;0;125;2101;48510
137.921;1574.0;2385;69;7;0;155;2163;48510
130.926;1573.0;2284;333;8;0;125;1971;46020
137.89;1573.0;2393;96;7;0;112;2121;48075
130.591;1582.0;2202;147;10;0;133;1998;45360
138.092;1574.0;2416;147;8;0;116;2098;48060
135.37;1569.0;2424;499;9;0;136;2003;47025
135.776;1566.0;2393;645;9;0;91;1953;46545
134.972;1564.0;2382;65;7;0;126;1969;46035
135.937;1562.0;2306;68;7;0;114;1843;45510
136.241;1567.0;2298;193;8;0;107;1910;45510
130.107;1565.0;2272;68;77;36;94;1806;45570
130.572;1575.0;2149;288;79;37;68;1711;45555
134.888;1568.0;2309;68;0;39;67;1858;45540
134.198;1573.0;2317;150;84;39;116;1992;45525
134.854;1580.0;2365;238;8;0;120;1881;45570
136.749;1569.0;2362;212;8;0;95;1914;45585
132.58;1580.0;2424;175;8;0;115;1878;45555
135.913;1581.0;2275;145;8;0;119;1985;45465
135.489;1583.0;2320;305;8;0;95;1979;45540
134.864;1581.0;2374;564;9;0;127;1977;45570
134.839;1633.0;2309;302;8;0;194;2227;45555
130.656;1591.0;2115;130;0;0;90;2312;44100
135.244;1592.0;2227;1000;10;0;139;2415;45165
125.097;1581.0;2123;288;7;0;113;2151;42585
135.626;1585.0;2208;111;7;0;85;2404;45555
135.187;1585.0;2219;77;7;0;82;2448;45060
135.094;1582.0;2256;429;9;0;87;2668;44565
135.291;1574.0;2258;963;9;0;90;2547;44025
128.395;1577.0;2196;406;8;0;50;2366;44055
135.722;1580.0;2149;74;7;0;59;2351;44055
129.167;1579.0;2182;71;65;30;61;2303;44055
130.051;1580.0;2180;71;64;29;57;2322;44040
135.85;1573.0;2264;178;68;31;89;2408;44070
130.805;1591.0;2216;421;66;29;189;2485;44115
135.096;1585.0;2306;71;67;30;114;2537;46035
135.891;1612.0;2275;74;65;30;99;2531;45720
135.65;1574.0;2205;381;17;4;133;1721;46035
136.217;1593.0;2346;1109;11;0;81;1930;46050
131.416;1576.0;2368;193;12;0;137;1967;46020
135.17;1579.0;2399;473;10;0;83;1948;46545
135.303;1579.0;2475;71;99;40;129;2035;46575
135.303;1579.0;2475;71;99;40;129;2035;46575
130.202;1583.0;2450;240;101;41;145;2004;46140
135.205;1582.0;2472;366;101;41;131;2067;46575
135.741;1586.0;2447;645;98;39;126;2095;46560
135.47;1579.0;2602;75;100;41;133;2059;46650
135.399;1583.0;2379;93;95;39;163;2061;46740
150.734;1581.0;2627;293;94;38;158;2804;52110
150.734;1581.0;2627;293;94;38;158;2804;52110
135.094;1574.0;2286;198;8;0;142;2051;46545
138.668;1585.0;2323;144;8;0;108;2149;47565
135.614;1573.0;2309;136;8;0;111;2221;46560
135.361;1613.0;2351;477;8;0;115;2178;46590
135.477;1576.0;2298;791;26;0;106;2570;46530
135.217;1578.0;2284;71;7;0;113;2258;46560
135.28;1572.0;2340;136;7;0;114;2285;46560
135.637;1585.0;2340;71;7;0;111;2337;46560
134.927;1583.0;2272;173;7;0;113;2189;46560
135.305;1573.0;2458;88;7;0;121;2344;46575
135.491;1582.0;2391;161;40;13;151;2286;46545
130.912;1585.0;2433;102;65;23;148;2339;46590
135.88;1580.0;2377;434;67;23;116;2286;46590
130.094;1585.0;2368;220;60;20;111;2310;47010
130.795;1585.0;2323;71;55;19;163;2245;47040
133.825;1585.0;2346;972;58;19;154;2316;47040
134.721;1586.0;2455;153;56;19;187;2521;49545
134.838;1588.0;2317;133;54;19;146;2277;47040
135.189;1585.0;2396;167;58;20;164;2350;47040
90.077;1580.0;1893;1695;9;0;312;2374;34965
135.587;1595.0;2340;142;24;0;128;2564;45285
135.294;1599.0;2239;238;8;0;199;2589;45630
135.982;1591.0;2241;139;7;0;140;2435;45495
135.493;1601.0;2379;561;56;19;128;2332;46590
155.335;1616.0;3735;192;0;0;317;1984;68010
138.855;1595.0;2512;189;19;0;184;2398;50115
138.116;1592.0;2509;203;8;0;208;2638;51045
138.716;1593.0;2531;170;9;0;319;2542;52590
138.02;1587.0;2458;133;0;0;151;2335;49125
138.02;1587.0;2458;133;0;0;151;2335;49125
138.02;1587.0;2458;133;0;0;151;2335;49125
128.036;1580.0;2357;83;8;0;284;2452;49065
138.578;1584.0;2399;184;8;0;169;2544;49050
138.045;1578.0;2450;74;8;0;193;2547;49005
138.555;1588.0;2492;110;8;0;183;2643;50550
138.624;1595.0;2506;71;49;21;180;2506;49035
138.356;1599.0;2430;617;77;35;164;2753;49050
138.939;1593.0;2379;766;10;0;182;3207;49065
138.714;1594.0;2331;1306;15;0;154;2742;48015
138.289;1588.0;2379;77;10;0;170;2736;49035
138.975;1569.0;2402;2356;15;0;188;2779;49080
138.975;1569.0;2402;2356;15;0;188;2779;49080
137.397;1571.0;2382;86;9;0;182;2859;50550
138.929;1590.0;2430;68;8;0;221;2753;49050
136.991;1585.0;2340;68;8;0;195;2747;48960
136.991;1585.0;2340;68;8;0;195;2747;48960
138.338;1587.0;2289;77;10;0;193;2690;49020
137.441;1572.0;2357;86;8;0;186;2775;48555
138.559;1580.0;2323;71;8;0;160;2664;48585
137.567;1579.0;2410;168;8;0;195;2737;48540
138.861;1582.0;2354;74;8;0;182;2756;48555
136.036;1577.0;2393;68;8;0;118;2593;47550
135.454;1579.0;2219;65;7;0;152;2516;47550
135.042;1585.0;2326;71;7;0;173;2658;47520
135.099;1581.0;2284;68;48;20;125;2742;47340
135.119;1569.0;2343;74;52;21;92;2852;47565
134.639;1577.0;2289;71;10;0;82;2786;47535
138.171;1582.0;2320;71;8;0;130;2766;48030
138.928;1577.0;2433;133;9;0;140;3072;48060
137.852;1585.0;2489;141;8;0;167;3097;48015
138.497;1574.0;2436;1000;11;0;136;2822;47415
139.642;1577.0;2379;65;8;0;157;2858;47550
135.635;1581.0;2320;71;9;0;164;2742;46890
135.918;1579.0;2374;68;8;0;137;2791;47055
138.415;1585.0;2638;74;8;0;209;2885;47580
137.842;1588.0;2295;68;7;0;148;2742;47550
138.078;1581.0;2298;74;7;0;153;2767;47565
138.677;1586.0;2281;68;7;0;160;2688;47565
138.883;1585.0;2340;491;12;0;165;2892;47040
137.646;1584.0;2424;71;8;0;185;2851;47040
138.364;1585.0;2320;74;9;0;116;2704;46545
134.802;1585.0;2233;68;7;0;132;2649;45030
138.21;1585.0;2393;77;8;0;198;2722;48540
138.625;1584.0;2368;1762;13;0;191;2643;48045
150.036;1576.0;2433;68;8;0;240;2946;52575
138.045;1577.0;2286;74;7;0;181;2614;48030
136.396;1610.0;2362;904;10;0;190;2679;49530
137.278;1590.0;2402;4561;19;0;253;2596;48060
131.442;1582.0;2154;151;7;0;137;2261;45045
155.519;1621.7;3853;11;11;0;264;1943;70215
138.586;1596.0;2248;688;11;0;314;2398;53040
138.922;1600.7;2410;102;8;0;108;2013;49065
138.747;1598.1;2419;74;8;0;189;2189;49080
138.484;1594.3;2436;730;10;0;150;2559;49050
138.431;1603.5;2348;68;8;0;148;2505;48570
148.509;1612.0;2483;68;30;11;106;2436;51540
140.568;1583.1;2447;74;0;0;162;0;48510
140.63;1578.6;2433;74;10;0;153;2196;49035
140.931;1582.8;2517;134;8;0;133;2372;49005
142.548;1579.0;2430;74;8;0;128;2361;49560
142.762;1575.3;2495;74;10;0;188;2373;49575
142.977;1571.1;2506;646;11;0;137;2369;49575
142.732;1574.4;2467;68;12;0;210;2426;51075
137.686;1575.6;2531;74;12;0;166;2432;50025
138.273;1578.4;2469;80;9;0;187;2369;50115
138.487;1576.9;2410;327;86;37;176;2284;49560
138.758;1578.4;2391;77;84;36;186;2336;49515
138.323;1577.8;2461;259;8;0;136;2431;49560
138.298;1574.7;2433;71;7;0;156;2246;49125
138.106;1574.3;2455;71;8;0;168;2221;49050
138.367;1579.6;2430;198;0;0;186;2186;49065
137.995;1575.7;2410;74;7;0;145;2214;49110
137.993;1584.3;2379;71;8;0;165;2179;49035
138.225;1579.2;2365;68;8;0;140;2086;49050
128.39;1584.3;2365;71;79;37;147;2051;49035
138.313;1576.4;2399;71;53;23;166;2094;49080
138.577;1573.3;2413;207;8;0;79;2105;49035
138.949;1567.0;2379;240;8;0;42;2044;48555
138.727;1585.9;2340;65;77;36;92;2020;48555
148.358;1568.3;2571;65;84;38;157;2408;51540
138.968;1575.0;2464;68;83;38;201;2147;49560
138.871;1577.5;2441;158;83;39;191;2092;48555
138.624;1575.0;2506;68;85;40;165;2149;48555
138.256;1578.2;2407;68;0;38;244;2193;48045
138.783;1572.7;2509;206;50;18;190;1941;49005
138.661;1588.3;2483;167;9;0;155;2199;49005
137.275;1575.8;2433;74;17;0;155;2197;49095
137.638;1582.1;2441;223;18;0;153;2110;49035
138.239;1577.6;2475;660;19;0;171;2179;49065
138.028;1575.7;2416;74;9;0;150;2161;49065
138.538;1575.7;2481;80;12;0;143;2143;49080
138.299;1571.1;2376;288;15;0;172;2097;49095
138.403;1576.7;2455;156;14;0;149;2315;49035
138.517;1578.7;2534;794;11;0;213;2368;50580
150.179;1575.5;2618;99;8;0;149;2578;53040
137.606;1580.4;2422;71;8;0;177;2208;49095
138.765;1575.3;2427;443;8;0;153;2144;49065
138.84;1573.3;2455;71;7;0;122;2231;48570
148.981;1571.7;2506;485;9;0;218;2394;51585
138.721;1569.4;2391;71;7;0;92;2134;48540
138.756;1578.5;2540;71;7;0;152;2325;48540
138.378;1571.5;2362;71;7;0;115;2134;48555
138.686;1576.9;2360;260;8;0;118;2071;48045
128.826;1581.7;2388;68;76;35;130;2133;48030
138.858;1577.7;2368;71;80;37;127;2069;48030
137.042;1589.1;2413;88;7;0;158;2186;48075
138.913;1606.3;2337;71;7;0;176;2159;47655
146.514;1596.4;2661;1588;66;22;228;2584;51960
134.897;1589.3;2306;65;84;31;128;2136;47565
135.14;1586.7;2377;124;88;31;138;2117;47550
138.29;1589.3;2444;1826;105;30;266;2391;51525
138.093;1589.3;2388;209;102;31;185;2228;48570
138.537;1587.2;2458;77;94;33;163;2299;48600
130.658;1592.8;2368;71;86;32;224;2147;48540
138.432;1589.1;2362;375;85;31;164;2204;48540
150.499;1582.5;2526;71;87;31;126;2558;52560
138.07;1581.9;2360;209;99;36;180;2230;48540
135.446;1589.6;2329;257;98;37;139;2116;47760
137.788;1589.1;2315;71;95;36;154;2091;48585
138.825;1583.7;2365;113;8;0;130;2570;48525
138.793;1593.0;2357;139;7;0;100;2745;48540
138.709;1592.7;2225;77;7;0;71;2452;47535
138.614;1609.9;2317;68;7;0;109;2434;47550
139.04;1601.2;2337;271;8;0;113;2498;47535
138.372;1571.2;2427;1891;12;0;229;2637;50175
138.961;1593.0;2360;110;7;0;179;2461;49050
138.282;1598.6;2295;201;15;0;145;2495;47745
137.698;1588.6;2306;232;8;0;212;2458;48240
150.778;1589.3;2354;493;26;0;269;2574;49215
138.404;1585.7;2396;642;10;0;173;2441;47460
133.718;1593.8;2301;1003;17;0;137;2484;47490
137.938;1584.7;2281;463;40;0;58;2717;47580
138.986;1583.6;2205;216;26;0;146;2492;47550
138.04;1584.6;2301;330;40;0;182;2647;47565
150.204;1583.7;2433;513;31;0;232;3169;51570
138.685;1579.5;2239;806;11;0;100;2762;47550
137.995;1578.7;2424;626;16;0;173;2875;47640
137.983;1590.6;2239;71;9;0;135;2754;47520
145.158;1593.5;2472;484;9;0;197;3135;51495
138.392;1599.9;2331;4111;18;0;154;2796;45540
90.226;1593.0;1760;766;7;0;278;1868;36345
155.152;1613.1;3789;1782;14;0;157;1746;64935
138.909;1580.7;2492;150;9;0;180;2323;50550
138.692;1575.7;2410;105;8;0;161;2254;49230
150.136;1580.7;2641;139;9;0;145;2568;53070
138.921;1577.0;2427;74;8;0;118;2141;49065
138.255;1568.8;2450;86;8;0;168;2200;49065
138.345;1577.5;2452;85;9;0;154;2198;49050
137.69;1572.8;2461;274;102;38;177;2247;49050
138.413;1573.8;2438;105;107;39;114;2201;49065
138.723;1572.2;2427;77;111;38;176;2180;49665
138.467;1572.4;2475;74;105;39;83;2218;49065
138.449;1567.8;2469;83;103;38;101;2163;49065
138.159;1588.6;2492;378;103;38;55;2291;50550
135.847;1589.6;2236;74;0;4;86;2020;48045
135.885;1575.6;2309;105;9;0;58;2031;48045
136.004;1584.7;2534;85;18;0;70;2038;48060
135.607;1585.6;2371;243;13;0;75;2034;48060
135.41;1582.5;2320;226;9;0;105;2004;48555
135.036;1579.4;2357;99;7;0;120;2066;48525
135.451;1591.2;2340;102;9;0;173;2127;48630
149.77;1578.1;2571;71;9;0;75;2493;54030
137.97;1581.9;2354;468;8;0;163;2051;49095
137.747;1573.6;2385;595;9;0;124;2268;49545
137.606;1584.7;2452;77;8;0;128;2284;49605
137.631;1580.5;2438;631;9;0;179;2203;49500
139.016;1581.8;2422;167;8;0;122;2277;49545
137.814;1574.8;2323;460;8;0;133;2350;49050
138.32;1578.6;2405;74;7;0;161;2481;49035
138.043;1576.1;2410;71;7;0;147;2516;49035
138.841;1599.6;2309;108;8;0;133;2401;48555
138.191;1613.6;2331;797;10;0;133;2369;48600
138.191;1613.6;2331;797;10;0;133;2369;48600
150.878;1583.2;2517;415;9;0;127;2808;53055
138.814;1595.5;2315;142;30;0;145;2381;48540
130.158;1589.0;2354;1065;39;0;126;2385;48555
135.065;1576.6;2295;302;14;0;136;2275;48075
135.224;1580.8;2306;68;61;22;133;2085;48060
135.559;1584.5;2379;71;84;38;79;2092;48045
135.132;1585.4;2298;74;82;37;106;2024;48045
135.365;1589.2;2278;237;9;0;88;2004;48045
135.162;1584.1;2323;62;67;30;117;2078;48060
135.77;1576.6;2329;68;79;37;81;2073;48060
135.3;1590.2;2180;68;76;35;142;1871;48075
135.275;1582.3;2267;71;76;36;72;2082;48045
137.649;1580.6;2351;74;81;38;186;2056;49065
136.938;1578.4;2286;192;77;35;176;2228;48555
138.312;1569.9;2399;220;81;37;102;2286;49005
137.831;1567.4;2357;68;8;0;144;2223;49470
133.727;1567.3;2419;74;8;0;169;2229;49530
137.208;1571.5;2430;74;97;37;85;2225;49500
134.327;1569.2;2379;71;98;37;182;2252;49500
137.954;1574.5;2374;192;96;36;113;2275;49455
136.774;1581.5;2385;210;97;36;156;2402;49845
130.283;1573.4;2483;606;102;37;183;2357;49545
138.233;1572.7;2410;96;99;37;198;2255;49620
138.812;1571.1;2357;496;97;36;129;2211;49545
138.524;1570.1;2410;183;97;36;123;2281;49035
138.524;1570.1;2410;183;97;36;123;2281;49035
137.729;1578.8;2438;769;107;38;144;2289;49020
138.281;1576.3;2407;74;103;38;162;2247;49065
138.15;1565.2;2306;77;101;35;101;2174;49065
138.53;1568.0;2272;65;104;36;134;2091;47925
138.97;1572.3;2306;74;104;37;102;2121;48570
138.328;1590.6;2399;173;111;39;118;2320;48555
138.871;1573.0;2346;102;104;35;140;2244;50055
130.84;1570.8;2264;1717;115;37;94;1947;45045
135.686;1581.0;2270;65;94;35;89;2120;48570
135.225;1572.5;2225;71;95;35;85;2014;47550
135.57;1577.7;2298;822;100;37;99;2030;47655
136.078;1573.1;2317;71;98;37;143;2077;47550
137.813;1568.5;2301;150;98;37;167;2041;47550
137.593;1579.2;2343;133;102;38;175;2173;47565
137.943;1572.6;2348;128;100;38;131;2219;48045
136.776;1577.9;2326;68;7;0;145;2295;48075
136.471;1572.5;2253;71;7;0;114;2247;48045
137.38;1572.2;2239;86;8;0;124;2419;48045
137.38;1572.2;2239;86;8;0;124;2419;48045
137.388;1569.6;2247;86;7;0;78;2331;48045
129.902;1573.1;2315;181;57;20;86;2335;48045
133.288;1576.8;2379;182;92;34;190;2376;48570
138.653;1577.1;2354;640;91;33;129;2380;48615
130.483;1578.3;2233;181;88;33;76;2181;46080
138.719;1571.5;2337;211;91;34;146;2490;48615
137.868;1585.4;2303;462;89;33;163;2322;48600
80.857;1573.6;1645;578;7;0;277;1967;34245
138.065;1594.4;2694;384;10;0;249;2569;52950
137.859;1585.3;2616;161;9;0;205;2362;50715
150.63;1587.1;2765;1062;13;0;288;2689;55095
138.912;1572.8;2402;332;10;0;173;2518;49035
137.78;1587.0;2497;141;8;0;143;2422;49065
138.109;1579.3;2405;99;8;0;138;2244;49560
138.098;1588.3;2388;86;8;0;133;2462;48555
138.001;1593.0;2543;2198;95;38;252;2285;50475
137.937;1588.8;2430;907;94;39;125;2367;49080
138.807;1585.6;2537;429;14;0;253;2367;50070
137.998;1587.9;2694;1211;19;0;232;2377;52110
138.654;1586.2;2526;446;9;0;182;2544;50550
138.28;1577.9;2486;1219;14;0;223;2630;50055
138.574;1574.6;2554;77;10;0;175;2503;49080
138.065;1583.0;2467;350;23;0;94;2774;49080
138.227;1584.9;2410;434;9;0;94;2586;49110
136.619;1577.0;2236;105;8;0;146;2475;49050
133.85;1574.4;2348;386;8;0;132;2375;48615
107.004;1638.9;1977;196;7;0;302;2484;41775
142.395;1591.7;2458;35;10;0;157;2824;50490
138.534;1585.7;2424;170;9;0;128;2752;49020
125.498;1586.5;2320;265;8;0;252;2513;49050
125.498;1586.5;2320;265;8;0;252;2513;49050
132.664;1579.5;2236;755;9;0;179;2776;47490
132.583;1588.4;2199;102;7;0;136;2628;47220
132.959;1607.0;2191;99;7;0;98;2601;47025
138.708;1585.6;2320;409;9;0;126;2829;48660
138.149;1582.4;2331;77;7;0;76;2810;48510
133.422;1590.3;2216;74;7;0;155;2646;47220
133.949;1583.1;2239;71;7;0;129;2634;47040
138.195;1589.6;2270;1267;10;0;117;2735;47865
138.29;1588.6;2281;153;11;0;142;2835;47085
137.115;1589.3;2261;1284;11;0;145;2760;49035
132.971;1578.0;2202;68;7;0;116;2606;46545
133.671;1573.1;2196;195;0;0;0;2536;46590
133.288;1572.3;2317;1089;10;0;171;2637;47685
133.553;1570.7;2185;285;8;0;98;2474;46545
133.49;1573.3;2256;71;7;0;173;2297;46485
137.393;1570.0;2354;311;9;0;199;2546;49260
138.193;1574.5;2365;74;8;0;44;2584;48990
138.833;1567.8;2413;71;8;0;163;2568;49020
133.583;1574.7;2388;651;9;0;129;2633;47220
136.809;1577.5;2464;68;8;0;174;2765;48480
132.484;1571.8;2365;74;9;0;127;2479;47235
136.637;1573.9;2489;111;8;0;218;2777;48510
131.899;1577.3;2475;474;9;0;179;2620;49560
132.434;1572.1;2286;170;8;0;131;2758;47265
133.521;1574.7;2326;178;8;0;103;2889;47235
138.191;1572.2;2385;80;8;0;150;2855;49035
133.293;1579.9;2362;71;9;0;177;2761;48720
133.326;1573.0;2303;133;7;0;166;2727;47220
133.374;1569.4;2289;215;7;0;130;2799;47370
133.838;1569.7;2360;392;8;0;188;2773;46725
133.283;1572.4;2374;445;8;0;158;2772;46725
133.009;1616.8;2379;879;10;0;153;2760;46515
133.04;1560.9;2377;254;8;0;103;2773;46035
138.405;1606.3;2534;1163;11;0;233;3441;49995
134.162;1590.4;2509;3667;20;0;308;3278;53055
133.132;1583.9;2343;1230;12;0;192;2749;47535
132.935;1594.6;2382;181;8;0;140;2665;46065
134.175;1584.0;2315;186;8;0;75;2627;46050
132.261;1583.6;2067;375;0;0;121;0;46005
139.837;1581.0;2427;201;9;0;203;2846;48480
137.82;1584.6;2312;68;7;0;160;2748;48510
138.524;1585.1;2393;1261;12;0;136;2686;49515
136.642;1580.9;2360;71;10;0;132;2714;47985
137.52;1586.3;2348;139;15;0;181;2770;46995
138.183;1577.5;2396;305;8;0;109;2915;47985
132.467;1575.2;2292;755;10;0;166;2678;46050
150.715;1573.2;2604;215;9;0;187;3176;52350
138.553;1566.6;2467;77;9;0;147;2885;48555
133.898;1569.0;2292;80;7;0;161;2610;46725
133.086;1576.8;2430;156;8;0;184;2945;48270
133.729;1573.8;2334;364;8;0;109;2759;46740
133.35;1576.3;2261;83;7;0;113;2552;46335
133.501;1575.0;2219;93;7;0;129;2582;46245
133.501;1575.0;2219;93;7;0;129;2582;46245
133.133;1569.7;2213;575;8;0;173;2791;46380
138.655;1578.5;2258;68;37;15;160;2709;48090
138.667;1585.0;2475;136;32;12;137;2918;48060
133.82;1578.5;2312;142;7;0;181;2826;48060
134.258;1577.2;2216;510;8;0;160;2501;46560
129.025;1570.0;2143;670;9;0;94;2435;45060
128.223;1574.4;2239;1328;13;0;126;2669;45165
145.617;1572.1;2506;210;21;6;174;3341;51540
133.254;1574.7;2281;74;21;7;84;2643;46290
139.667;1598.5;2202;375;25;7;96;2660;46980
131.528;1581.3;2264;189;26;8;132;2623;46980
133.698;1579.6;2194;1146;26;7;115;2571;45525
