context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;context_token_position_14;context_token_position_15;context_token_position_16;context_token_position_17;context_token_position_18;context_token_position_19;context_token_position_20;context_token_position_21;context_token_position_22;context_token_position_23;context_token_position_24;context_token_position_25;context_token_position_26;context_token_position_27;context_token_position_28;context_token_position_29;context_token_position_30;context_token_position_31;context_token_position_32;context_token_position_33;context_token_position_34;context_token_position_35;context_token_position_36;context_token_position_37;context_token_position_38;context_token_position_39;context_token_position_40;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
2;60;267;51;120;193;158;62;37;83;304;141;344;178;37;390;394;390;61;195;48;262;394;390;101;303;74;44;112;110;61;219;206;10;51;83;185;69;17;0;0;2;10;10;3
2;60;51;291;44;390;340;91;64;60;315;15;62;71;36;101;393;105;301;63;35;105;83;164;297;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;53;118;322;67;61;102;332;163;276;215;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;168;190;127;235;73;65;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;236;36;269;61;78;105;393;290;78;195;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;64;82;389;393;105;337;153;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;355;165;15;42;116;140;65;67;355;60;171;56;111;89;109;164;112;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;52;125;105;294;78;251;61;70;65;152;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;64;36;118;83;316;15;62;63;39;83;83;141;62;45;320;163;99;36;118;83;316;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;329;68;113;104;62;64;214;80;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;226;10;53;115;82;38;393;105;344;83;150;99;337;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;36;141;318;324;65;66;119;122;246;238;37;83;389;389;294;210;74;309;88;39;83;83;141;121;24;143;36;264;10;52;136;16;62;16;36;101;109;69;17;0;2;10;10;3
2;42;121;328;62;45;320;71;43;164;262;247;122;118;69;60;113;94;61;62;24;143;376;143;64;357;36;101;109;389;321;230;66;56;193;21;378;41;101;393;0;2;10;10;3
2;42;81;168;164;397;79;142;60;50;393;159;89;34;105;105;390;394;111;71;60;257;150;390;176;294;111;45;176;250;67;35;164;78;348;390;120;62;62;142;0;2;10;10;3
2;60;260;67;117;52;164;109;61;393;112;176;17;17;17;36;247;125;17;17;17;17;17;65;36;247;125;125;87;52;164;109;61;393;112;176;38;381;375;379;0;2;9;9;3
2;60;184;174;70;200;34;56;83;83;89;62;217;36;101;109;300;78;83;74;52;78;344;323;36;118;241;176;69;68;67;17;0;0;0;0;0;0;0;0;0;2;9;9;3
2;236;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;41;110;147;42;47;83;79;79;103;221;182;82;61;78;105;393;290;78;195;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;88;47;83;79;257;41;164;162;61;66;48;125;91;229;60;358;17;65;103;389;78;395;261;82;348;389;239;64;37;83;290;191;83;48;197;62;145;112;179;0;2;9;9;3
2;174;75;104;49;164;267;79;73;34;53;105;83;101;26;143;143;395;62;99;34;52;89;87;125;83;94;80;68;49;290;11;314;34;54;61;262;202;53;247;0;2;10;10;3
2;52;78;83;91;306;71;65;90;62;40;101;73;60;40;243;393;295;49;111;109;51;83;125;141;239;178;105;49;243;61;15;237;36;268;82;34;53;118;248;0;2;9;9;3
2;185;72;183;185;72;183;196;52;393;290;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;64;34;77;90;17;17;17;17;17;52;326;122;164;78;61;314;119;39;69;91;61;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;49;141;303;15;42;52;91;390;101;303;74;185;72;122;141;390;83;304;63;64;56;321;118;227;52;78;83;83;125;134;49;101;294;78;17;0;0;0;0;0;2;9;9;3
2;106;60;311;131;61;42;10;128;53;105;194;133;105;109;166;39;165;34;125;241;78;130;34;252;46;269;78;118;61;97;65;107;52;83;83;109;61;66;122;0;2;10;10;3
2;75;37;390;61;61;316;101;294;153;49;91;389;232;109;164;112;175;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;126;10;53;309;60;283;46;390;61;78;287;84;42;225;62;49;144;164;301;126;10;53;183;65;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;67;46;160;104;122;60;260;42;10;128;186;93;82;169;35;247;162;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;131;81;190;150;45;120;61;181;38;396;78;247;84;42;150;390;176;294;166;49;223;80;97;45;229;105;37;390;61;290;289;79;201;63;52;290;247;78;158;0;2;9;9;3
2;42;140;42;176;101;66;169;211;73;37;390;389;389;91;264;35;247;162;250;67;61;18;46;125;377;49;141;98;91;61;82;60;39;164;109;390;74;17;0;0;2;10;10;3
2;126;10;53;35;179;220;16;40;101;66;60;52;78;345;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;49;233;79;190;37;129;164;390;144;76;36;101;109;178;61;54;162;91;60;40;105;83;87;150;35;141;207;67;15;97;42;86;60;39;267;83;51;79;0;2;10;10;3
2;42;225;72;86;169;282;73;65;188;62;116;150;76;91;63;305;123;47;83;79;79;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;88;155;219;88;49;98;70;42;40;302;61;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;72;149;225;60;103;389;78;395;261;185;34;77;43;101;262;71;65;15;42;224;154;309;68;48;327;51;69;78;211;61;70;109;68;38;396;390;61;153;36;0;2;10;10;3
2;42;109;52;393;105;125;105;339;76;65;64;34;85;92;203;184;62;218;10;52;72;310;51;83;394;390;83;395;61;200;63;17;0;0;0;0;0;0;0;0;2;10;10;3
2;172;102;39;164;262;393;141;101;303;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;41;110;147;15;35;78;94;61;102;36;393;105;105;264;74;72;85;70;51;291;135;40;164;221;61;121;187;16;49;91;61;269;52;118;101;179;91;61;52;0;2;9;9;3
2;42;228;35;196;125;390;109;11;34;39;248;49;105;101;176;247;109;88;145;39;244;80;60;82;348;112;129;146;66;53;247;112;61;389;91;37;164;78;164;0;2;10;10;3
2;37;390;61;316;125;101;294;153;34;290;175;61;61;232;87;117;34;85;46;164;112;393;389;164;290;325;105;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;49;91;389;232;221;76;34;395;209;16;16;46;393;389;389;144;76;15;53;294;112;87;82;290;101;109;69;100;62;52;147;83;38;158;101;70;53;118;322;0;2;9;9;3
2;75;56;244;16;51;120;390;61;78;240;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;48;262;394;390;101;303;74;206;86;34;359;36;303;78;268;105;152;15;103;88;155;219;88;49;98;70;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;206;185;72;45;208;70;147;15;97;64;72;355;74;38;396;125;243;61;167;66;51;83;125;141;239;17;204;66;48;125;91;229;62;60;100;64;310;182;127;0;2;10;10;3
2;42;36;269;78;164;290;347;60;36;101;109;125;288;62;206;66;197;124;84;15;34;246;118;101;393;265;60;54;112;196;81;256;54;162;91;56;241;247;299;0;2;9;9;3
2;45;294;161;87;61;52;118;101;393;197;86;103;221;56;98;66;38;396;158;164;112;177;34;249;67;70;34;51;83;389;393;105;262;54;112;196;150;103;221;0;2;9;9;3
2;67;64;52;78;393;105;76;87;99;106;133;89;337;35;241;67;61;102;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;77;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;157;42;49;141;239;76;68;53;105;83;101;353;60;131;15;72;149;81;63;72;52;112;393;176;15;97;218;81;34;45;179;71;38;396;78;247;51;101;101;0;2;9;9;3
2;42;10;46;49;144;164;180;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;96;64;359;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;39;212;60;90;66;122;204;66;52;129;136;62;108;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;113;125;390;83;175;80;65;64;173;45;241;177;150;173;41;83;164;394;87;17;17;17;63;44;83;83;125;61;39;165;69;151;71;68;113;17;0;0;0;2;9;9;3
2;54;78;348;36;247;125;17;17;100;92;64;359;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;184;34;105;105;296;73;294;60;49;105;101;109;339;76;135;389;247;221;15;97;63;225;72;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;133;113;45;101;344;47;83;79;79;15;63;10;52;53;294;87;62;60;100;64;77;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;39;294;166;15;130;53;118;248;150;39;101;393;105;135;61;60;52;125;105;69;71;60;45;164;78;158;35;105;341;62;42;224;72;108;63;169;279;91;80;0;2;9;9;3
2;60;41;164;162;61;389;248;49;241;78;95;276;15;97;217;60;203;53;105;390;120;66;185;327;141;101;191;60;34;76;76;105;120;61;35;320;15;62;60;0;2;10;10;3
2;53;111;89;200;108;198;36;303;78;268;105;152;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;39;83;246;173;45;160;62;5;53;294;112;87;17;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;138;72;307;60;49;111;109;53;393;112;176;61;78;243;38;376;62;63;35;105;341;60;187;135;42;53;105;194;66;331;63;82;17;0;0;0;0;0;0;2;9;9;3
2;42;10;46;235;200;65;255;16;85;92;62;45;110;134;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;170;60;45;320;62;39;83;83;141;71;52;164;109;61;393;112;176;39;141;318;125;118;211;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;227;104;16;328;79;62;75;52;118;241;125;16;16;60;35;141;302;64;34;75;156;36;342;232;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;138;186;87;222;63;52;118;101;393;197;62;190;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;224;72;140;172;190;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;156;100;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;354;85;82;60;49;159;325;15;97;65;131;81;34;41;393;177;37;390;61;316;125;101;294;78;178;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;310;45;120;61;127;60;43;164;395;262;211;42;81;40;101;69;66;51;83;125;141;239;63;73;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;52;129;393;125;56;264;75;52;109;101;179;118;74;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;227;38;396;78;105;83;221;74;52;141;110;62;53;287;61;70;147;66;185;169;222;73;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;34;46;303;78;52;78;393;76;87;70;169;211;82;348;120;347;82;60;5;260;52;294;61;5;71;82;76;303;78;105;337;141;328;17;0;0;0;0;0;0;2;9;9;3
2;60;187;285;84;41;316;125;243;79;81;84;60;53;247;290;297;81;254;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;64;104;253;15;204;66;34;290;175;61;61;60;67;62;114;34;41;164;162;87;15;37;129;164;158;137;122;246;36;141;318;17;0;0;0;0;0;0;0;2;10;10;3
2;217;42;93;66;36;269;78;294;302;49;164;267;69;63;49;91;390;101;76;159;166;52;294;175;63;103;221;118;110;44;83;125;78;37;105;344;324;17;0;0;2;9;9;3
2;145;10;53;136;141;101;191;51;69;78;211;61;117;34;53;118;267;76;49;241;78;87;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;202;138;72;115;15;67;45;101;290;161;136;15;358;61;163;39;141;164;61;118;136;62;215;63;163;330;271;51;164;162;101;109;74;259;82;68;49;101;290;0;2;9;9;3
2;53;105;393;74;34;395;209;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;95;276;80;68;280;22;376;379;250;125;118;211;15;62;34;45;179;182;127;60;56;232;112;16;151;96;225;17;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;315;70;60;51;69;91;64;51;291;85;11;88;86;36;118;319;61;41;110;45;101;393;76;146;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;62;133;112;83;71;60;66;112;120;64;34;290;175;125;78;137;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;272;36;342;232;35;111;164;112;175;64;34;395;209;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;90;64;306;74;72;51;83;191;87;70;49;105;390;221;135;15;42;126;10;53;203;83;41;110;36;101;342;63;354;15;123;88;145;10;53;53;83;340;0;2;9;9;3
2;42;170;60;51;69;78;211;61;201;206;102;103;136;262;83;164;78;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;36;118;295;301;70;177;105;390;120;34;262;212;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;204;66;49;164;267;73;68;52;164;109;61;393;112;176;250;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;82;61;78;105;393;290;78;195;61;225;112;10;53;38;396;125;141;334;84;34;46;159;105;344;118;211;43;207;224;122;228;17;0;0;0;0;0;0;0;2;9;9;3
2;42;116;34;76;394;339;66;72;255;65;188;63;47;147;174;75;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;173;249;88;86;66;49;98;136;66;7;7;7;34;46;269;78;118;70;60;152;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;95;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;133;89;337;36;164;16;23;376;54;61;262;36;137;225;72;115;73;68;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;306;36;105;390;61;125;100;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;86;66;108;60;52;109;165;120;78;113;125;390;83;175;61;49;105;101;394;293;76;15;97;63;52;78;192;80;357;104;17;0;0;0;0;0;0;0;0;2;10;10;3
2;60;35;390;176;177;61;78;36;101;109;125;141;334;78;42;86;64;15;60;96;37;247;294;61;52;393;125;91;389;208;17;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;328;46;160;122;38;105;176;269;101;109;159;82;60;232;87;97;42;224;72;52;78;164;162;41;164;270;172;82;68;113;17;0;0;0;0;0;0;0;0;2;9;9;3
2;185;72;183;123;88;56;240;66;108;60;41;342;61;348;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;67;145;154;53;287;77;49;159;325;61;62;205;55;293;101;36;141;318;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;63;226;10;53;309;88;45;320;36;101;342;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;201;35;179;118;113;61;102;48;290;290;393;125;194;15;35;207;176;105;212;64;72;37;390;61;78;247;290;153;142;106;17;0;0;0;0;0;0;0;0;0;2;10;10;3
2;214;307;16;88;47;83;79;119;94;66;122;214;70;142;45;83;208;181;41;101;393;105;142;34;135;15;123;72;70;181;38;299;267;83;37;98;17;0;0;0;2;10;10;3
2;154;15;60;67;226;10;53;52;83;83;109;66;34;290;175;125;78;169;222;38;396;175;125;78;36;262;105;46;125;377;61;15;49;105;83;389;91;286;51;0;2;9;9;3
2;88;145;10;53;122;164;78;60;134;80;172;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;13;36;268;61;73;34;52;78;105;343;45;160;84;88;145;108;66;45;160;136;119;272;52;118;179;61;15;62;205;39;141;164;61;118;103;61;52;390;176;0;2;10;10;3
2;45;160;395;83;160;62;95;104;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;103;163;122;395;261;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;42;170;65;36;137;16;63;106;110;61;124;66;36;269;112;292;169;46;294;390;16;54;61;262;273;66;68;49;290;17;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;103;169;211;47;193;88;238;308;49;241;78;71;119;36;269;304;105;61;336;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;64;36;101;342;201;46;233;131;61;102;163;48;125;243;218;106;110;69;60;358;66;155;106;52;290;247;78;158;79;136;17;0;0;0;0;0;0;0;0;2;10;10;3
2;42;213;65;67;99;34;51;83;125;141;239;178;70;68;52;78;241;78;164;290;62;86;51;83;176;105;129;347;63;52;294;175;17;0;0;0;0;0;0;0;2;9;9;3
2;34;125;125;317;66;34;290;78;393;166;151;125;91;389;232;109;60;150;390;176;294;111;96;117;36;118;294;164;84;36;164;221;73;68;55;377;376;379;390;0;2;10;10;3
2;145;10;53;52;78;345;169;222;97;67;47;393;109;262;91;61;66;52;390;109;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;45;208;61;45;120;61;127;22;101;46;294;223;120;15;123;42;34;290;78;393;166;53;346;66;108;60;67;17;68;56;390;389;83;114;60;283;67;73;0;2;9;9;3
2;236;92;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;43;164;262;247;113;40;83;231;5;51;5;60;148;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;72;56;321;118;63;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;60;67;36;247;61;118;79;36;101;109;300;78;83;74;62;215;42;86;66;155;63;51;83;125;141;239;76;17;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;50;393;196;332;130;42;10;37;228;63;70;200;20;382;46;269;78;118;61;15;103;42;163;255;76;181;179;220;107;201;65;64;60;148;94;42;10;128;0;2;10;10;3
2;54;112;389;321;393;112;229;74;63;238;72;51;83;158;241;177;68;42;125;118;211;23;61;15;37;120;125;210;36;269;112;292;69;63;117;46;393;246;318;0;2;9;9;3
2;63;81;34;77;67;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;123;88;52;390;109;125;74;56;240;34;52;109;165;39;141;318;67;16;16;45;320;38;231;83;395;220;83;99;60;38;396;78;247;122;340;61;9;56;118;0;2;9;9;3
2;85;55;111;302;15;95;276;16;49;110;91;55;337;54;61;262;15;203;15;150;56;165;151;144;78;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;68;67;226;10;53;52;141;293;34;105;212;68;203;215;62;60;40;105;318;49;105;83;304;299;61;68;67;117;52;141;318;324;151;71;68;41;164;162;17;0;2;10;10;3
2;65;64;52;390;109;125;74;60;148;202;94;70;100;92;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;360;63;355;157;88;49;141;164;112;66;48;327;65;107;4;65;52;326;64;60;45;208;46;179;101;67;70;124;4;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;82;60;52;125;164;112;71;181;41;101;393;105;15;42;93;257;356;38;396;290;141;164;390;109;5;56;118;101;164;16;64;84;60;171;67;80;53;394;31;0;2;10;10;3
2;42;86;34;141;395;192;228;36;232;76;79;94;61;62;60;39;248;76;101;109;117;60;56;267;83;198;64;75;41;83;141;125;209;17;0;0;0;0;0;0;2;10;10;3
2;65;131;114;49;164;61;180;60;107;58;193;46;241;89;62;259;63;52;118;110;61;52;390;176;112;61;71;56;193;15;63;64;20;143;143;8;39;393;112;0;2;10;10;3
2;311;127;84;15;60;45;83;335;64;156;62;103;389;78;30;60;307;64;75;53;160;30;60;36;223;151;70;60;39;239;64;34;85;52;118;316;83;17;0;0;2;10;10;3
2;63;114;186;87;222;42;47;83;79;62;42;351;10;53;99;89;70;190;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;130;51;83;175;390;270;62;314;60;90;70;163;21;37;192;63;35;105;341;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;90;64;77;17;17;17;63;330;332;34;45;179;38;164;61;338;42;145;40;101;66;60;36;344;338;259;56;164;196;69;80;41;342;76;70;103;221;222;0;2;10;10;3
2;133;112;83;71;60;53;118;248;52;390;397;120;206;52;264;73;60;94;116;52;78;98;82;68;113;61;17;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;53;16;46;101;262;390;144;114;60;148;36;303;78;268;105;152;169;395;220;83;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;34;105;105;296;50;393;159;89;74;62;310;45;120;61;38;396;125;243;61;167;127;311;61;122;69;103;197;17;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;56;83;86;53;105;194;21;54;112;196;61;62;206;35;179;118;39;164;390;144;76;73;294;21;46;269;78;118;61;17;17;49;105;101;61;0;0;0;0;0;2;9;9;3
2;49;105;101;394;293;61;85;49;105;179;292;195;62;354;36;141;164;61;61;87;15;173;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;44;105;303;301;141;34;141;395;192;85;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;60;53;247;290;389;211;395;83;262;61;210;64;108;105;39;105;390;243;76;74;62;330;63;204;66;164;290;78;390;394;229;15;38;78;290;17;0;0;0;0;2;10;10;3
2;60;328;64;75;85;17;23;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;77;216;106;60;135;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;42;116;41;390;265;74;140;65;90;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;351;10;53;108;60;54;112;196;73;52;393;112;176;141;164;61;301;61;15;72;85;82;53;83;396;164;61;4;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;63;37;196;72;115;46;233;71;60;135;73;68;133;89;337;24;377;376;143;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;213;46;334;74;70;60;184;15;237;35;105;341;103;269;130;49;393;105;158;164;61;69;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;123;88;121;34;45;101;393;76;35;393;397;397;69;66;355;105;293;106;119;36;269;304;105;61;336;61;15;217;65;67;64;70;88;4;0;0;0;0;0;0;2;9;9;3
2;39;240;208;159;183;62;238;155;305;70;219;147;68;47;83;396;78;67;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;10;3
2;52;78;98;34;395;98;117;65;52;78;345;15;122;203;83;209;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;65;35;141;302;240;52;393;125;91;78;101;179;118;41;164;162;61;16;39;248;67;52;125;83;287;105;64;34;395;120;268;17;0;0;0;0;0;0;0;0;2;10;10;3
2;138;72;307;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;9;3
2;17;17;17;17;188;34;105;105;296;50;393;159;89;74;62;95;77;73;68;124;78;105;101;49;290;61;52;164;109;61;393;112;176;52;158;16;51;378;379;0;2;10;10;3
2;63;64;45;160;15;114;49;144;299;87;71;96;36;316;164;290;245;15;62;64;75;36;269;389;321;137;66;56;193;70;103;221;395;118;164;78;38;396;78;0;2;10;10;3
